Tweet Id,Event,ON,NOT
1.41759E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  Morro Rock near San Luis Obispo is part of a complex of 22.7-28 million year old volcanic plugs, domes, and dikes known as the Nine Sisters or ""Los Morros!"" ",0,1
1.41712E+18,"This Monday, #Yellowstone #CalderaChronicles explores Taupō caldera, New Zealand -- Yellowstone's sibling in the southern hemisphere. Like Yellowstone, Taupō has geysers, seismic swarms, and ground deformation, and it experienced a bout of unrest in 2019!

 ",0,1
1.41644E+18,"#Yellowstone swarm update:

- Activity waned overnight; some small quakes continue
- As of Sat. morning @UUSSquake has detected 280 events (max=3.6); 4 M3 quakes
- These swarms are common as hydrothermal fluids interact with existing faults
- No other changes noted ",0,1
1.41614E+18,"Cascade #volcanoes at normal background levels of activity this week:  #CVO gas emissions team at #MountHood to collect routine samples from #fumaroles near Crater Rock (elevation 3200 m / 10,500 ft). Evacuated flasks &amp; helium isotope trays off to the lab! ",0,1
1.41613E+18,"This week’s #VolcanoWatch looks back at #MaunaLoa’s 1984 eruption  when newspapers published hand-drawn flow maps. Since 1984, tech advances have improved #HVO’s monitoring &amp; communication capabilities with #data streams, webcams, maps, multimedia, &amp; more. ",0,1
1.41609E+18,"An ongoing swarm with more than 141 earthquakes is centered beneath Yellowstone Lake. As of 11:30 MDT, @UUSSquake has located 40 earthquakes larger than M2 and two events in the M3 range.  More locations will be posted throughout the day at  (1/3) ",0,1
1.41567E+18,"We are sad to report that legendary USGS geologist Ken Pierce died in Bozeman MT on Friday July 9th.  

His work is the foundation for understanding western U.S. glaciation &amp; the #Yellowstone #hotspot track across the Snake River Plain. We will miss him.

 ",0,1
1.41536E+18,#OneOnOneWednesday: Meet Justin Crevier (@BoiseState) supporting dust devil #research on #Earth to learn about #aeolian transport &amp; weathering on #Mars. Advice: Worried you're too old to start a career in #science? Don’t be! This is an incredibly welcoming &amp; supportive community.,0,1
1.41501E+18,"California #volcanoes at normal background levels of activity,  EQs consistent with background activity located at Clear Lake Volcanic Field, Mono-Inyo Craters, Salton Buttes, &amp; Coso Volcanic Field. #Geologist digs #pumice near Mud Creek, at #MountShasta. ",0,1
1.41459E+18,"Mammoth Hot Springs is a chemical oddity, with travertine terraces unlike the typical geysers and mud volcanoes that make Yellowstone famous. #Yellowstone #CalderaChronicles does a deep dive to understand the origin of Mammoth’s spectacular formations. 

 ",0,1
1.41394E+18,Cascade Range volcanoes at normal background levels of activity this week:  #NAGT summer #intern Natalea Cohen verifies the distance from a benchmark to base of this saucer-shaped #GPS during a day of routine measurements of #MountHood. #FieldphotoFriday,0,1
1.41329E+18,Bill Nye (the Science Guy) and Washington Governor Jay Inslee at Mount St. Helens afternoon.,0,1
1.41328E+18,"46 years ago this week (July 5–6, 1975) #lava emerges from #MaunaLoa's summit. It begins July 5, 1975 at 11:42 pm as a line of fissures &amp; fountains across Mokuʻāweoweo Caldera. Flows advance, stall &amp; #eruption ends 20 hrs later (July 6). #HVO #VolcanoWatch  ",0,1
1.41321E+18,AVO Veniaminof GREEN/NORMAL - Geophysical stations restored.Veniaminof returned to mionitored status.,0,1
1.41282E+18,"#OneOnOneWednesday: Meet Maggie Holahan, @BoiseStateGeos Master’s student using #infrasound (low frequency acoustic monitoring) to characterize the recent active phase of #SteamboatGeyser (@YellowstoneNPS). Video captures May 31, 2021 eruption during her first day in the park! ",0,1
1.41247E+18,All volcanoes in California have been at normal background levels of activity in the past week.  The Lassen Volcanic Center has a brand-new multi-gas monitoring station sniffing out volcanic exhalations near Sulphur Works (LVNP) - but please don't disturb!,0,1
1.41245E+18,"#HBD @DevilsPostNPS 
This geologic feature is a result of a large amount of lava partially filling the San Joaquin valley 80,000 years ago. It is located on the eastern side of the #LongValleyCaldera.  ",0,1
1.41205E+18,"Yellowstone’s hot spring waters ultimately flow for thousands of miles before entering the ocean. But which ocean?  #Yellowstone #CalderaChronicles goes with the flow today, and brings you along for the ride!

 ",0,1
1.41107E+18,There's a new audio tour available for your drive along Hwy 504 to #MountStHelens. Learn about the #geology &amp; #history of the area from Castle Rock to JRO. “Journey to Johnston Ridge” brought to you by the Cowlitz County Historical Museum. Listen/download:,0,1
1.41104E+18,"Cascade volcanoes of Washington &amp; Oregon at normal background levels of activity this week,  #CVO team installs/upgrades/maintains monitoring stations (like this one at #MountStHelens) to keep the #data flowing 24/7. ",0,1
1.41077E+18,"Happy #CanadaDay! Bonne Fête du Canada! While some past #HVO #VolcanoWatch articles have had a July 4th theme for the USA, this year we’re taking the opportunity to describe our neighbor's volcanoes, too—including potentially active ones.   ",0,1
1.41076E+18,#YellowstoneVolcanoObservatory update for June: 445 EQs; 4 swarms; continuation of deformation trends (+minor swelling as snow melts &amp; water moves into subsurface); 0 #Steamboat eruptions. Mike Poland talks about it all from this scenic spot near #Echinus #Geyser @YellowstoneNPS.,0,1
1.41065E+18,"#Yellowstone Volcano Observatory monthly update
July 1, 2021, 05:47 AM MDT



June Summary:
- 445 quakes (max M3.1, with 4 swarms); elevated but within historical range
- Deformation reflects summer groundwater recharge
- No eruptions of Steamboat Geyser ",0,1
1.41024E+18,"#OneOnOneWednesday: Meet Abigail Nalesnik, Master’s student from @UDelaware studying the #geochemistry of #tephra from #Kilauea #volcano explosive eruptions. She marvels at volcanoes &amp; their representation of inner #earth on the surface. Photo at #Ubehebe Crater (Death Valley). ",0,1
1.40994E+18,All volcanoes in California have been at normal background levels of activity in the past week.  This billowing cloud near Mount Shasta is NOT an eruption - it's the (so-called) #LavaFire burning on the volcano's N flank (USFS photo),0,1
1.4099E+18,"The snow is melting fast at Mount Rainer. The reported snow depth at Paradise is 40.7 inches, down 3 feet from last week. Always check trail conditions before heading out and be aware of hazards like this bridge washout near Cougar Rock. ",0,1
1.40951E+18,"In this week's edition of #Yellowstone #CalderaChronicles, we recount the story of Porkchop Geyser, which, in 1989, blew up right in front of several observers on an otherwise pleasant September afternoon.

 ",0,1
1.40854E+18,"Public comment period on the proposed expansion of the #lahar detection and #seismic monitoring system within @MountRainierNPS has been extended to July 9, 2021. Your review &amp; comments on the EA will help inform NPS planning and decision-making. Info at  ",0,1
1.40852E+18,"If you are going to beat the heat &amp; soothe the feet, be alert around mountain streams. Listen for rumbling, watch for quickly rising water levels, be ready to move to higher ground. Uptick in snow melt could mean small debris flows are possible. Take care this weekend! ",0,1
1.40851E+18,"Cascade Range volcanoes at normal background levels of activity this week:  #MountStHelens field team upgrades Hoala #lahar monitoring site, adding #seismometer &amp; #infrasound to AFM #geophones. Station detects vibrations/sound from passing debris flows. ",0,1
1.40848E+18,"""Finding a Pele’s tear is like being let in on a beautiful secret"" says Kendra J. Lynn, geologist at the #HawaiianVolcanoObservatory. Pele’s tears contain gas bubbles, minerals, and crystals, providing a glimpse of what’s going on inside the volcano. ",0,1
1.40823E+18,"#Magmatic signals may appear as ""noise"" among #tectonic events. This is where human ability to recognize patterns is indispensable. #HVO analysts examine #waveform #data (chaotic mess of wiggles) to see tectonic (L) &amp; magma-related (R) EQ signals. #Kilauea  ",0,1
1.40779E+18,"#OneOnOneWednesday: Meet Rose Gallo, @uhmanoa PhD student researching the depth &amp; lifespan of #magma bodies in #Kilauea’s lower East Rift Zone &amp; how storage affects eruption style. Since she was 13, Rose wanted to pursue a career where she can always be learning about #volcanoes. ",0,1
1.4077E+18,New scanning DOAS at #MountStHelens collects sunlight; software checks spectra for absorption features from volcanic gases. MultiGAS &amp; DOAS represent state-of-the-art in gas monitoring. Project is part of NOVAC — observatories that run scanning DOAS at ~45 volcanoes worldwide.,0,1
1.40743E+18,"All volcanoes in California have been at normal background levels of activity in the past week.  California can't compete with Yellowstone's geyser basins, but it does have Calistoga's ""Old Faithful"", a fascinating human-made geyser!  ",0,1
1.40739E+18,"The #USGS Public Lecture Series has gone virtual! Join the live stream this Thursday, June 24, at 7:00 pm (PDT) to hear about ""Mount St. Helens Revisited: Lives Changed, Lessons Learned, and Legacies of the 1980 Eruptions"" by Carolyn Driedger. Info at  ",0,1
1.40698E+18,"Earthquake swarms are common at Yellowstone, but why do they occur?  Are they driven by magma migration?  Water?  Steady creep along faults?  All three are possibilities.  Today’s #Yellowstone #CalderaChronicles breaks down the problem.

 ",0,1
1.40611E+18,"Volcanoes in #Cascade Range of Oregon and Washington NORMAL/GREEN this week. Field crews upgraded and installed monitoring equipment at Mount St. Helens this week.  

Photo: Mt. Rainier's Ohanapecosh River looks inviting this time of year, but it's COLD. ",0,1
1.40592E+18,"#Lava lakes &amp; #lasers? Yes!
When #Kilauea began erupting in December of last year, #HVO scientists put together a new way to measure the deepening lava lake. Read all about it in this week's #VolcanoWatch. 

 ",0,1
1.40493E+18,All volcanoes in California have been at normal background levels of activity in the past week.  Pleistocene-age Sutter Buttes are the only volcano in CA's Central Valley &amp; have been a spiritual center for indigenous peoples. More @,0,1
1.40489E+18,"15 June 1991 #Philippines #MountPinatubo erupted as typhoon Yunya passed over. Volcanic ash and gases circled the globe several times and lahars swept down the #volcano's flanks.

@phivolcs_dost  &amp; @VDAP_USGS_OFDA worked together to forecast eruption.

 ",0,1
1.40444E+18,"In the north part of Yellowstone National Park, at the top of Mount Everts, is an unconformity-- a 60-million-year gap in the region's geologic history!  This week, #Yellowstone #CalderaChronicles tries to fill in the missing pieces. 

 ",0,1
1.40351E+18,"On #MaunaLoa's summit, a campaign #GPS (center) measures its location for ~3 days. Continuous &amp; campaign GPS instruments collect data, help #HVO scientists understand more about what's happening beneath #volcanoes &amp; time scale of changes. #VolcanoWatch:  ",0,1
